,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166866,228.50145,0.1104335745479778,0.0967123154828363,1.1418770608131765,0.25350512490280364,0.292750279191786
ENSG00000166869,488.99515,-0.00994952331678896,0.10877233788392114,-0.09147108088645496,0.9271182839929111,0.9381655730240049
ENSG00000166886,1149.3943,-0.48081957207294634,0.06925429969869405,-6.942811842222892,3.8437123186462905e-12,1.1325054987059163e-11
ENSG00000166887,1178.2565,-0.14223459788467244,0.06027061412181954,-2.359932779134895,0.01827824679428745,0.02520121954143902
ENSG00000166888,2109.129,-1.0618806941374057,0.056052351903694515,-18.944444935367915,4.907384842024702e-80,1.321134166459684e-78
ENSG00000166900,1354.2893,0.7113860756646697,0.05384153758602535,13.212588413324047,7.422734795229077e-40,7.00743600053935e-39
ENSG00000166902,3061.8958,0.34636678556911304,0.054876497397143446,6.311750968040881,2.7589593667050416e-10,7.281853538913064e-10
ENSG00000166908,969.7401,0.06499020337269086,0.05363487291415359,1.2117154351556363,0.22562132858339234,0.26313702457447824
ENSG00000166912,1577.0874,0.30640236556840766,0.049256026794304394,6.220606604100633,4.95236447006169e-10,1.2880878495731448e-09
ENSG00000166913,13960.919,-0.1462914777003492,0.05399957453546394,-2.7091227840003262,0.006746136879401738,0.00979739602560708
ENSG00000166922,2108.4612,0.6279380257260353,0.0781524235817236,8.034786343758151,9.374210968219275e-16,3.3593493089819598e-15
ENSG00000166923,6208.4014,-2.9141764767286817,0.09821340954347639,-29.671879738974496,1.7710552799554245e-193,3.6581452161837905e-191
ENSG00000166925,823.07635,0.6366192412776247,0.08052127731562964,7.906223826805257,2.653139604757695e-15,9.285601070697396e-15
ENSG00000166930,69.78573,-0.747266675599692,0.10012756458769122,-7.463146424032311,8.448037438002929e-14,2.7169795572422845e-13
ENSG00000166938,1767.4233,0.21614542587114724,0.030697104590450778,7.0412316977408205,1.905478420531537e-12,5.698360328998457e-12
ENSG00000166946,4449.9883,-0.30146622431508546,0.05950701943411965,-5.066061570246168,4.061306035195432e-07,8.699167942363896e-07
ENSG00000166947,1369.8221,0.08237255017855905,0.09203014413458058,0.8950605364488106,0.37075472824835554,0.4155338801024698
ENSG00000166963,1565.5958,-1.6332296735289997,0.07906311030202186,-20.657290957692485,8.394354801749294e-95,2.840801427258659e-93
ENSG00000166974,2035.7699,-0.02441837836760629,0.043799793300128,-0.5574998539441721,0.5771859588432707,0.6175482528304352
ENSG00000166986,5245.735,0.23551838666216887,0.045405025470419386,5.187055490489818,2.1364508708191487e-07,4.682524960192719e-07
ENSG00000166987,1244.4006,-0.1695199537669415,0.04400743603830215,-3.8520752179108717,0.00011712103244173333,0.0002046841675641087
ENSG00000166997,1800.3379,-0.7070722648523705,0.05011733802350429,-14.108336410859732,3.374446931903107e-45,3.708795802220112e-44
ENSG00000167005,4103.3433,0.5333653322216213,0.055910563952319955,9.539616389426346,1.4336162194057415e-21,6.677574770015856e-21
ENSG00000167065,15655.223,-0.29217860515915234,0.11430112822812921,-2.5562180329139386,0.010581679212768593,0.015014629511899531
ENSG00000167074,675.4938,0.06634565694445922,0.07186584207622738,0.9231876372378277,0.3559094303135899,0.40039393136978185
ENSG00000167077,356.46307,-0.38031936495569324,0.08748504521247569,-4.34725002464145,1.3785504421534757e-05,2.6181094319909063e-05
ENSG00000167081,2462.8064,0.5133202847785729,0.06372044197441915,8.055818021234812,7.89490177144023e-16,2.8402679646202387e-15
ENSG00000167085,4158.1343,0.5411137775647248,0.04337285955637912,12.475861243627406,1.0110704452048038e-35,8.290639242678678e-35
ENSG00000167088,16892.768,-0.29876745421828377,0.0930686370494815,-3.210184050073056,0.0013265000712726937,0.0020955885328711537
ENSG00000167094,1116.2762,-1.0143486763608738,0.08505991510099489,-11.925108027165306,8.757035919616731e-33,6.396907946159051e-32
ENSG00000167100,665.88025,-0.21185243321233055,0.07367581573333816,-2.8754677651498026,0.004034293367710734,0.006024035216898241
ENSG00000167103,774.5004,-0.362970952733788,0.07143549226855034,-5.081101021453825,3.752534788231158e-07,8.060851131972257e-07
ENSG00000167106,1506.6783,-0.19599678722837577,0.07020562239274018,-2.7917534315405965,0.0052423286827321764,0.007717264391635718
ENSG00000167107,726.7155,-0.45677526168706806,0.07061710972010002,-6.468336972407331,9.908734089881672e-11,2.689321123624432e-10
ENSG00000167110,1342.7903,-0.5765563954343595,0.040513448813519086,-14.231234622562331,5.8637318808129935e-46,6.565187657209314e-45
ENSG00000167112,1969.7386,0.44690450704251955,0.05082703303363557,8.792653837314754,1.4606798420085902e-18,5.880021675827591e-18
ENSG00000167118,3031.3142,-0.11095359574258426,0.07801201557297975,-1.4222629030625142,0.15494994391026753,0.1863568244197375
ENSG00000167123,2393.7253,-1.8923888943701712,0.07705184801089804,-24.559941691502534,3.3868162020059797e-133,2.0595968578696261e-131
ENSG00000167130,1197.4,0.5003825562097539,0.05246345073862606,9.537736255715807,1.4598403173687276e-21,6.794439394746448e-21
ENSG00000167131,426.42242,-0.10253436019126926,0.09127234138090518,-1.123389173981683,0.26127224566946106,0.30102341826506473
ENSG00000167136,885.3174,-0.13108541738165042,0.05638763712703837,-2.324719106181411,0.020086984959229764,0.027593404404491755
ENSG00000167157,1479.555,-0.8178283163789404,0.08755979907743652,-9.3402260511775,9.612866227232132e-21,4.3051266318594743e-20
ENSG00000167173,946.2041,0.11979677808219268,0.0678103025948991,1.7666456791656338,0.07728758589164708,0.09753558190055114
ENSG00000167178,1232.8322,-1.0453351826171813,0.09160880406955459,-11.410859395386318,3.69064783178991e-30,2.432011057472119e-29
ENSG00000167182,828.03033,-0.08692656568207079,0.05795906330576609,-1.4997924521913875,0.13366817309318102,0.1624740983823365
ENSG00000167183,285.88852,0.057278121589491734,0.09652080260214217,0.5934277383248833,0.5528949299176027,0.5943719723988586
ENSG00000167186,1175.0394,0.08341083501997838,0.06091050818284075,1.3693997556151771,0.17087435061671452,0.20391221440265364
ENSG00000167191,2375.8867,0.4670149864026335,0.07137321596168167,6.543280698649772,6.018371438928791e-11,1.652913568050594e-10
